Id,FromAddress,ToAddress,Speed,Type,PermitDirection
32118,14281,14282,1000,Horizontal,Forward
32119,14282,12283,1000,Horizontal,Forward
32120,12283,12284,1000,Horizontal,Forward
32121,12284,12285,1000,Horizontal,Forward
32122,12285,12286,1000,Horizontal,Forward
32123,12286,14287,1000,Horizontal,Forward
32124,14287,14288,1000,Horizontal,Forward
32125,14288,12289,1000,Horizontal,Forward
32126,12289,12290,1000,Horizontal,Forward
32127,12290,12291,1000,Horizontal,Forward
32128,12291,12292,1000,Horizontal,Forward
32129,12292,14293,1000,Horizontal,Forward
32130,14293,13294,1000,Horizontal,Forward
32131,13294,12295,1000,Horizontal,Forward
32132,12295,12296,1000,Horizontal,Forward
32133,12296,12297,1000,Horizontal,Forward
32134,12297,12298,1000,Horizontal,Forward
32135,12298,12299,1000,Horizontal,Forward
32136,12299,14300,1000,Horizontal,Forward
32137,14300,14301,1000,Horizontal,Forward
32138,14301,12302,1000,Horizontal,Forward
32139,12302,12303,1000,Horizontal,Forward
32140,12303,12304,1000,Horizontal,Forward
32141,12304,12305,1000,Horizontal,Forward
32142,12305,14306,1000,Horizontal,Forward
32143,14306,13307,1000,Horizontal,Forward
32144,13307,10825,1000,Horizontal,Forward
32201,10623,10624,1000,Horizontal,Forward
32202,10624,10625,1000,Horizontal,Forward
32301,10822,10823,1000,Horizontal,Forward
32401,10823,10824,1000,Horizontal,Forward
32402,10824,10825,1000,Horizontal,Forward
32501,10825,10826,1000,Horizontal,Forward
32502,10826,10827,1000,Horizontal,Forward
32601,10825,10308,1000,Horizontal,Forward
32602,10308,12309,1000,Horizontal,Forward
32603,12309,12310,1000,Horizontal,Forward
32604,12310,12311,1000,Horizontal,Forward
32605,12311,12312,1000,Horizontal,Forward
32606,12312,12313,1000,Horizontal,Forward
32607,12313,12314,1000,Horizontal,Forward
32608,12314,14315,1000,Horizontal,Forward
32609,14315,14316,1000,Horizontal,Forward
32610,14316,12317,1000,Horizontal,Forward
32611,12317,12318,1000,Horizontal,Forward
32612,12318,12319,1000,Horizontal,Forward
32613,12319,12320,1000,Horizontal,Forward
32614,12320,14321,1000,Horizontal,Forward
32615,14321,14322,1000,Horizontal,Forward
32616,14322,12323,1000,Horizontal,Forward
32617,12323,12324,1000,Horizontal,Forward
32618,12324,12325,1000,Horizontal,Forward
32619,12325,12326,1000,Horizontal,Forward
32620,12326,14327,1000,Horizontal,Forward
32621,14327,13328,1000,Horizontal,Forward
32622,13328,12329,1000,Horizontal,Forward
32623,12329,12330,1000,Horizontal,Forward
32624,12330,12331,1000,Horizontal,Forward
32625,12331,12332,1000,Horizontal,Forward
32626,12332,12333,1000,Horizontal,Forward
32627,12333,14334,1000,Horizontal,Forward
32628,14334,14335,1000,Horizontal,Forward
32629,14335,12336,1000,Horizontal,Forward
32630,12336,12337,1000,Horizontal,Forward
32631,12337,12338,1000,Horizontal,Forward
32632,12338,12339,1000,Horizontal,Forward
32633,12339,14340,1000,Horizontal,Forward
32634,14340,14341,1000,Horizontal,Forward
32635,14341,12342,1000,Horizontal,Forward
32636,12342,12343,1000,Horizontal,Forward
32637,12343,12344,1000,Horizontal,Forward
32638,12344,12345,1000,Horizontal,Forward
32639,12345,14346,1000,Horizontal,Forward
32640,14346,14347,1000,Horizontal,Forward
32641,14347,12348,1000,Horizontal,Forward
32642,12348,10349,1000,Horizontal,Forward
32701,10349,11350,1000,Horizontal,Forward
32702,11350,10351,1000,Horizontal,Forward
32801,10827,10828,1000,Horizontal,Forward
32901,10351,10353,1000,Horizontal,Forward
32902,10353,12354,1000,Horizontal,Forward
32903,12354,12355,1000,Horizontal,Forward
32904,12355,12356,1000,Horizontal,Forward
32905,12356,12357,1000,Horizontal,Forward
32906,12357,12358,1000,Horizontal,Forward
32907,12358,14359,1000,Horizontal,Forward
32908,14359,14360,1000,Horizontal,Forward
32909,14360,12361,1000,Horizontal,Forward
32910,12361,12362,1000,Horizontal,Forward
32911,12362,12363,1000,Horizontal,Forward
32912,12363,12364,1000,Horizontal,Forward
32913,12364,12365,1000,Horizontal,Forward
32914,12365,12366,1000,Horizontal,Forward
32915,12366,12367,1000,Horizontal,Forward
32916,12367,12368,1000,Horizontal,Forward
32917,12368,12369,1000,Horizontal,Forward
32918,12369,12370,1000,Horizontal,Forward
32919,12370,12371,1000,Horizontal,Forward
32920,12371,12372,1000,Horizontal,Forward
32921,12372,12373,1000,Horizontal,Forward
32922,12373,14374,1000,Horizontal,Forward
32923,14374,14375,1000,Horizontal,Forward
32924,14375,12376,1000,Horizontal,Forward
32925,12376,12377,1000,Horizontal,Forward
32926,12377,12378,1000,Horizontal,Forward
32927,12378,12379,1000,Horizontal,Forward
32928,12379,12380,1000,Horizontal,Forward
32929,12380,14381,1000,Horizontal,Forward
32930,14381,14382,1000,Horizontal,Forward
32931,14382,12383,1000,Horizontal,Forward
32932,12383,12384,1000,Horizontal,Forward
32933,12384,12385,1000,Horizontal,Forward
32934,12385,12386,1000,Horizontal,Forward
32935,12386,12387,1000,Horizontal,Forward
